#OTU ID	sample129	sample99	sample104	sample127	sample118	sample98	sample137	sample117	sample125	sample122	sample138	sample126	sample147	sample143	sample128	sample146	sample141	sample145	sample131	sample136	sample132	sample159	sample124	sample106	sample97	sample155	sample140	sample151	sample158	sample144	sample123	sample100	sample102	sample135	sample139	sample134	sample112	sample114	sample101	sample150	sample163	sample154	sample111	sample108	sample107	sample120	sample160	sample157	sample115	sample109	sample116	sample121	sample113	sample105	sample119	sample110	sample149	sample133	sample142	sample148	sample156	sample103	sample161	sample152	sample165	sample164	sample130	sample162	sample91	sample153	sample74	sample55	sample50	sample63	sample87	sample93	sample45	sample2	sample62
BOTU_10818	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1452	10	15	0	6	5	29	7	4	19	4	5	5	10	1	14	29	1	5	4	4	3	1	22	0	5	0	1	1	2	2	5	2	0	5	7	4	2	2	3	0	0	0	1	0	3	2	3	1	2	1	1	10	1	0	2	1	0	2	2	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2788	0	54	0	0	0	84	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3933	2	2	0	2	0	0	0	0	2	1	0	3	0	1	0	0	0	0	0	0	1	0	0	6	0	0	0	0	1	0	3	3	0	0	0	2	0	9	0	0	0	0	0	0	0	1	7	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_8686	0	0	0	0	0	0	2	0	1	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	2	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4754	0	6	2	0	2	4	3	0	0	1	1	3	2	0	2	2	0	2	2	0	0	3	0	0	2	0	1	1	2	3	2	2	1	3	3	1	1	1	4	3	0	0	2	1	1	0	8	3	4	2	3	1	2	0	0	0	1	0	0	2	0	1	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_8263	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2751	16	0	1	11	0	0	20	0	12	0	20	14	21	2	17	1	2	0	0	16	1	0	30	0	0	0	0	0	0	0	0	0	0	3	9	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_6118	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	2	0	1	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2817	0	3	5	0	6	2	0	4	0	3	1	0	2	0	2	3	1	0	0	1	1	1	2	3	0	0	1	1	1	6	3	10	2	0	3	5	9	1	1	1	0	0	7	0	0	3	2	3	0	3	0	2	0	2	1	0	1	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_11753	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1584	0	0	4	0	0	0	2	0	1	4	2	0	5	4	1	18	1	2	1	1	5	0	0	4	0	173	0	3	0	2	4	8	4	4	7	3	0	0	5	0	0	0	0	0	0	0	0	0	0	3	5	8	0	0	0	0	0	7	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4140	1	0	1	2	1	0	0	1	0	0	0	1	2	1	1	0	1	0	1	0	2	2	0	0	1	0	0	0	6	2	0	0	1	0	0	3	0	3	0	0	0	0	0	1	3	0	4	1	0	1	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1718	0	4	1	0	1	6	3	1	2	0	3	22	92	0	2	4	0	1	0	7	3	0	3	1	1	0	0	0	0	0	0	1	0	2	0	5	1	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_8744	7	0	0	7	0	0	7	0	8	12	10	14	2	4	11	1	0	0	1	12	3	0	14	0	0	0	0	0	0	0	9	0	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	6	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4569	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3894	0	10	1	1	0	5	1	0	0	0	2	1	2	0	1	1	0	1	2	0	1	0	0	2	1	0	6	2	7	0	0	5	3	0	2	0	0	0	0	1	0	0	2	2	1	1	0	2	0	1	1	0	12	0	0	0	0	3	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_14190	11	1	2	3	0	4	4	0	9	10	8	11	2	2	15	6	1	0	2	2	3	0	20	0	1	0	0	0	0	0	10	0	0	2	4	1	4	0	0	1	0	0	0	0	0	1	0	2	0	0	1	10	0	0	2	0	11	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_6073	0	0	0	0	4	6	0	0	1	0	0	0	0	0	0	4	0	3	0	1	0	1	0	0	5	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_7665	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_9940	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2221	0	7	4	0	1	14	4	1	0	0	9	0	2	3	0	1	4	1	0	9	0	0	0	0	6	0	1	0	0	8	0	9	6	4	5	0	0	0	2	3	0	0	2	0	0	0	3	0	0	0	0	0	6	0	0	0	5	0	4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_8941	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3590	2	3	1	2	1	3	0	4	0	2	1	2	2	0	1	0	0	0	2	0	2	4	4	1	2	0	0	0	7	2	6	4	1	0	1	1	0	1	2	0	0	0	1	29	0	0	4	1	0	0	0	2	0	0	0	0	1	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_7974	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_11779	0	0	3	1	2	3	0	0	2	0	0	0	0	1	0	1	0	0	1	1	0	3	0	0	1	0	0	0	1	1	4	0	4	0	2	1	3	1	1	0	0	0	0	0	0	0	2	0	2	1	3	0	1	0	0	0	1	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1210	39	0	0	13	0	0	29	0	29	3	30	40	10	6	56	1	2	0	1	22	2	0	48	0	0	0	0	0	1	0	4	0	0	17	8	3	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	1	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3875	0	0	4	0	0	3	0	1	4	2	0	0	1	3	0	2	0	0	3	11	2	3	2	1	0	0	0	0	1	1	1	2	0	5	17	0	3	1	0	1	5	0	0	0	0	5	1	5	0	1	1	1	3	0	0	0	1	7	1	0	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4162	2	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	2	1	0	1	0	0	0	0	0	0	2	0	1	1	1	1	2	0	4	0	2	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_13849	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_7104	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2611	0	19	2	0	0	42	0	1	0	0	0	0	2	0	0	0	1	0	2	0	1	2	0	0	79	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_7897	6	0	9	1	0	0	5	1	3	2	4	6	2	6	3	1	1	1	1	2	3	0	4	0	0	0	0	0	0	3	6	8	4	1	4	0	0	0	7	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	6	1	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3055	0	0	0	1	3	3	0	2	1	0	0	0	1	0	0	1	1	0	1	0	1	7	1	1	2	0	1	0	1	2	2	1	1	1	1	2	0	0	1	0	0	0	2	0	0	1	2	1	1	2	0	5	0	0	0	1	0	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2894	2	9	9	4	7	5	1	5	0	1	6	3	1	1	4	1	2	0	1	3	2	6	2	0	1	0	0	2	8	1	11	2	5	2	3	5	1	0	3	1	0	0	3	3	1	3	2	0	5	3	4	5	3	2	2	4	2	5	0	1	0	2	0	5	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4214	3	0	0	5	0	0	1	0	5	0	3	8	0	1	6	0	0	0	0	2	1	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_8821	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4693	0	4	3	1	2	6	0	3	1	3	0	1	0	0	4	2	0	0	2	0	1	3	1	1	1	0	0	0	2	1	0	3	2	0	1	2	3	1	1	0	0	0	1	0	0	2	5	1	0	1	5	3	0	3	0	0	0	3	0	1	0	1	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_13998	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_13506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_7832	0	6	1	0	0	4	2	1	0	0	0	0	0	1	0	2	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	3	3	0	0	0	1	0	2	0	0	0	12	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_8538	3	4	1	1	2	3	0	2	4	3	3	1	0	0	4	1	1	0	3	4	2	2	2	0	0	0	1	3	1	1	2	1	4	0	0	1	1	1	7	5	0	0	1	0	2	2	2	0	0	2	3	2	1	0	0	3	3	4	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5790	1	0	1	0	3	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5178	0	7	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3425	0	11	1	1	1	1	0	4	1	1	0	1	0	0	0	0	2	0	0	1	0	4	2	0	8	0	0	0	4	2	0	3	2	0	0	0	1	8	2	0	0	0	0	0	0	0	12	0	0	1	3	6	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4889	0	0	4	0	0	0	4	1	0	1	2	1	3	2	0	3	1	0	0	3	6	0	0	1	0	0	1	0	0	1	0	2	5	2	2	1	0	0	0	0	0	3	0	0	1	0	0	1	0	2	1	0	0	0	0	1	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_7874	2	0	0	2	0	0	1	0	2	0	2	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_8332	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_13165	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_6169	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	1	0	2	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5114	1	2	0	0	0	3	0	0	0	0	0	0	4	0	5	1	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5284	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_11521	14	0	0	2	0	0	2	0	2	4	1	8	0	1	13	1	0	0	1	0	0	0	4	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_7069	0	0	3	1	0	0	1	0	1	1	2	2	0	0	4	1	1	0	0	1	2	0	1	0	0	0	0	2	0	1	4	0	1	0	1	2	6	0	0	1	0	0	0	0	0	2	0	0	2	0	0	4	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3572	2	20	0	0	0	2	3	5	1	0	0	1	0	0	1	1	1	0	5	18	1	7	0	0	2	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	2	0	1	0	3	2	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4087	0	5	3	0	0	16	0	0	0	0	0	0	0	0	0	6	0	4	0	1	0	0	0	0	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3802	0	16	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2634	0	4	14	1	1	0	5	2	2	0	5	4	5	15	0	4	8	4	4	5	3	1	3	0	1	0	3	3	0	16	0	6	14	2	10	5	6	5	1	6	0	0	2	0	0	1	12	5	6	1	3	6	16	0	1	2	0	1	3	1	0	8	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3666	0	0	2	1	0	0	8	0	7	1	0	3	3	2	1	5	1	3	0	9	3	1	2	0	0	0	0	0	0	0	1	0	0	1	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1950	1	4	3	2	5	4	2	2	2	1	0	3	2	0	7	5	0	0	1	3	3	6	4	3	1	0	2	0	4	3	6	3	1	0	1	4	3	2	2	0	0	0	4	4	2	7	7	2	0	3	3	3	3	0	0	5	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5593	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	1	0	0	0	1	0	10	0	0	0	0	0	1	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_6446	2	1	1	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	2	1	1	0	1	0	2	0	0	0	1	0	2	5	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4630	0	8	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3731	1	6	2	0	0	0	0	0	0	0	0	0	1	0	0	29	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	2	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_9103	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4645	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_11802	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_9383	15	0	0	1	4	0	0	0	2	6	0	2	0	0	10	1	1	0	1	1	1	1	5	18	0	0	0	4	5	0	5	2	2	0	0	2	19	0	2	0	0	0	0	0	0	4	0	0	21	2	7	3	0	0	0	1	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5846	0	0	0	0	2	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	2	0	1	4	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	3	0	0	2	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3844	0	5	4	0	0	8	0	1	1	1	1	0	2	3	1	1	2	0	4	3	2	2	1	0	30	0	0	0	1	0	0	0	1	1	1	2	1	0	0	1	0	0	0	0	0	1	0	8	3	2	3	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_4541	0	0	2	1	0	0	0	0	0	0	3	2	2	1	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	2	2	4	2	0	3	0	1	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_13004	2	0	33	2	0	0	9	1	5	2	7	6	3	2	8	4	7	13	0	6	2	0	10	12	1	0	1	0	0	3	6	34	33	1	8	0	23	0	26	0	0	0	12	0	0	4	0	0	0	10	0	3	0	0	0	3	4	6	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_12004	3	4	6	2	2	0	0	2	4	0	4	8	0	5	4	1	4	0	4	1	2	4	4	3	0	0	2	0	5	4	2	3	6	0	0	1	8	0	1	1	0	0	1	2	2	4	4	4	5	3	6	2	11	3	0	1	1	1	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4487	1	0	0	0	0	7	0	0	1	4	0	0	0	0	3	2	0	1	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	2	1	1	0	3	0	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3499	0	3	1	0	0	3	4	1	0	1	1	0	0	0	1	0	0	0	0	4	1	0	1	1	7	0	0	10	2	2	1	3	3	2	1	1	1	0	4	1	0	0	1	4	1	1	1	0	0	2	1	2	9	0	1	2	1	2	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5589	0	0	2	0	0	4	0	1	0	3	2	0	0	1	1	2	0	0	0	0	0	1	0	0	7	0	0	0	1	0	1	1	0	1	0	0	0	0	3	1	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3024	0	1	22	0	6	1	0	0	0	0	0	0	0	1	0	1	1	0	1	2	0	0	0	13	0	0	1	0	0	5	0	20	32	0	1	0	5	0	10	1	0	22	3	7	23	1	0	0	3	30	0	0	0	0	0	8	0	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5278	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	6	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_12346	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1778	2	10	4	5	1	2	2	4	6	8	2	6	5	1	5	3	1	3	4	1	6	4	14	2	3	0	3	3	5	4	12	3	8	5	7	0	4	0	2	1	0	0	1	3	2	4	5	9	1	1	3	20	4	0	0	4	2	4	10	1	0	3	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5045	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	6	1	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_10791	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
